pmid	doi	publisher_bucket	artifact_type	target_url	rationale	expected_local_action
38018574	10.1002/iid3.1067	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
29420132	10.1080/19490976.2018.1435246	taylor-francis	supp	https://www.tandfonline.com/doi/full/10.1080/19490976.2018.1435246	T&F supp — anchors at https://www.tandfonline.com/doi/suppl/{doi}/suppl_file/<file> ; only enumerable from article HTML supp section.	1) Navigate https://www.tandfonline.com/doi/full/10.1080/19490976.2018.1435246 in primed Chrome; 2) parse DOM for anchors matching /doi/suppl/{doi}/suppl_file/<file>; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>. NOTE: often paywall-gated even on institutional network — record 'no_subscription' when so.
29420132	10.1080/19490976.2018.1435246	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
29517944	10.1080/19490976.2018.1441663	taylor-francis	supp	https://www.tandfonline.com/doi/full/10.1080/19490976.2018.1441663	T&F supp — anchors at https://www.tandfonline.com/doi/suppl/{doi}/suppl_file/<file> ; only enumerable from article HTML supp section.	1) Navigate https://www.tandfonline.com/doi/full/10.1080/19490976.2018.1441663 in primed Chrome; 2) parse DOM for anchors matching /doi/suppl/{doi}/suppl_file/<file>; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>. NOTE: often paywall-gated even on institutional network — record 'no_subscription' when so.
29517944	10.1080/19490976.2018.1441663	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
30239257	10.1080/15384047.2018.1507255	taylor-francis	supp	https://www.tandfonline.com/doi/full/10.1080/15384047.2018.1507255	T&F supp — anchors at https://www.tandfonline.com/doi/suppl/{doi}/suppl_file/<file> ; only enumerable from article HTML supp section.	1) Navigate https://www.tandfonline.com/doi/full/10.1080/15384047.2018.1507255 in primed Chrome; 2) parse DOM for anchors matching /doi/suppl/{doi}/suppl_file/<file>; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>. NOTE: often paywall-gated even on institutional network — record 'no_subscription' when so.
30239257	10.1080/15384047.2018.1507255	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
30843732	10.1080/01635581.2019.1578394	taylor-francis	pdf	https://www.tandfonline.com/doi/full/10.1080/01635581.2019.1578394	Taylor & Francis tandfonline.com — Cloudflare-gated from cluster IP; subscription may also be required for some titles.	Navigate https://www.tandfonline.com/doi/full/10.1080/01635581.2019.1578394 in primed Chrome; PDF endpoint is https://www.tandfonline.com/doi/pdf/10.1080/01635581.2019.1578394?download=true ; page.expect_download() (auto-download prefs); %PDF magic check; write to data/papers/PMID_{pmid}/paper.pdf. NOTE: T&F often returns paywall page instead of PDF — record as no_subscription.
30843732	10.1080/01635581.2019.1578394	taylor-francis	supp	https://www.tandfonline.com/doi/full/10.1080/01635581.2019.1578394	T&F supp — anchors at https://www.tandfonline.com/doi/suppl/{doi}/suppl_file/<file> ; only enumerable from article HTML supp section.	1) Navigate https://www.tandfonline.com/doi/full/10.1080/01635581.2019.1578394 in primed Chrome; 2) parse DOM for anchors matching /doi/suppl/{doi}/suppl_file/<file>; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>. NOTE: often paywall-gated even on institutional network — record 'no_subscription' when so.
30843732	10.1080/01635581.2019.1578394	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
33852815	10.1080/14737167.2021.1917385	taylor-francis	supp	https://www.tandfonline.com/doi/full/10.1080/14737167.2021.1917385	T&F supp — anchors at https://www.tandfonline.com/doi/suppl/{doi}/suppl_file/<file> ; only enumerable from article HTML supp section.	1) Navigate https://www.tandfonline.com/doi/full/10.1080/14737167.2021.1917385 in primed Chrome; 2) parse DOM for anchors matching /doi/suppl/{doi}/suppl_file/<file>; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>. NOTE: often paywall-gated even on institutional network — record 'no_subscription' when so.
33852815	10.1080/14737167.2021.1917385	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
34192986	10.1080/01635581.2021.1944649	taylor-francis	pdf	https://www.tandfonline.com/doi/full/10.1080/01635581.2021.1944649	Taylor & Francis tandfonline.com — Cloudflare-gated from cluster IP; subscription may also be required for some titles.	Navigate https://www.tandfonline.com/doi/full/10.1080/01635581.2021.1944649 in primed Chrome; PDF endpoint is https://www.tandfonline.com/doi/pdf/10.1080/01635581.2021.1944649?download=true ; page.expect_download() (auto-download prefs); %PDF magic check; write to data/papers/PMID_{pmid}/paper.pdf. NOTE: T&F often returns paywall page instead of PDF — record as no_subscription.
34192986	10.1080/01635581.2021.1944649	taylor-francis	supp	https://www.tandfonline.com/doi/full/10.1080/01635581.2021.1944649	T&F supp — anchors at https://www.tandfonline.com/doi/suppl/{doi}/suppl_file/<file> ; only enumerable from article HTML supp section.	1) Navigate https://www.tandfonline.com/doi/full/10.1080/01635581.2021.1944649 in primed Chrome; 2) parse DOM for anchors matching /doi/suppl/{doi}/suppl_file/<file>; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>. NOTE: often paywall-gated even on institutional network — record 'no_subscription' when so.
34192986	10.1080/01635581.2021.1944649	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
34844511	10.1080/15257770.2021.2008432	taylor-francis	pdf	https://www.tandfonline.com/doi/full/10.1080/15257770.2021.2008432	Taylor & Francis tandfonline.com — Cloudflare-gated from cluster IP; subscription may also be required for some titles.	Navigate https://www.tandfonline.com/doi/full/10.1080/15257770.2021.2008432 in primed Chrome; PDF endpoint is https://www.tandfonline.com/doi/pdf/10.1080/15257770.2021.2008432?download=true ; page.expect_download() (auto-download prefs); %PDF magic check; write to data/papers/PMID_{pmid}/paper.pdf. NOTE: T&F often returns paywall page instead of PDF — record as no_subscription.
34844511	10.1080/15257770.2021.2008432	taylor-francis	supp	https://www.tandfonline.com/doi/full/10.1080/15257770.2021.2008432	T&F supp — anchors at https://www.tandfonline.com/doi/suppl/{doi}/suppl_file/<file> ; only enumerable from article HTML supp section.	1) Navigate https://www.tandfonline.com/doi/full/10.1080/15257770.2021.2008432 in primed Chrome; 2) parse DOM for anchors matching /doi/suppl/{doi}/suppl_file/<file>; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>. NOTE: often paywall-gated even on institutional network — record 'no_subscription' when so.
34844511	10.1080/15257770.2021.2008432	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
28914591	10.1080/19490976.2017.1379637	taylor-francis	supp	https://www.tandfonline.com/doi/full/10.1080/19490976.2017.1379637	T&F supp — anchors at https://www.tandfonline.com/doi/suppl/{doi}/suppl_file/<file> ; only enumerable from article HTML supp section.	1) Navigate https://www.tandfonline.com/doi/full/10.1080/19490976.2017.1379637 in primed Chrome; 2) parse DOM for anchors matching /doi/suppl/{doi}/suppl_file/<file>; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>. NOTE: often paywall-gated even on institutional network — record 'no_subscription' when so.
29580161	10.1080/15384047.2018.1456605	taylor-francis	supp	https://www.tandfonline.com/doi/full/10.1080/15384047.2018.1456605	T&F supp — anchors at https://www.tandfonline.com/doi/suppl/{doi}/suppl_file/<file> ; only enumerable from article HTML supp section.	1) Navigate https://www.tandfonline.com/doi/full/10.1080/15384047.2018.1456605 in primed Chrome; 2) parse DOM for anchors matching /doi/suppl/{doi}/suppl_file/<file>; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>. NOTE: often paywall-gated even on institutional network — record 'no_subscription' when so.
34595059	10.1080/2162402X.2021.1976953	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
35188868	10.1080/19490976.2022.2038863	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
35259052	10.1080/19490976.2022.2046246	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
35877697	10.1080/19490976.2022.2100203	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
36050867	10.1080/19490976.2022.2107387	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
36343662	10.1080/19490976.2022.2132903	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
36369736	10.1080/19490976.2022.2139979	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37702461	10.1080/19490976.2023.2255345	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37795995	10.1080/19490976.2023.2263934	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37842920	10.1080/19490976.2023.2265138	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
38038385	10.1080/19490976.2023.2288200	taylor-francis	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
28823860	10.1053/j.gastro.2017.08.022	elsevier-gastro	pdf	https://api.crossref.org/works/10.1053/j.gastro.2017.08.022  -> resource.primary.URL -> https://www.sciencedirect.com/science/article/pii/{PII}	Elsevier Gastroenterology (10.1053) on sciencedirect.com — Cloudflare-gated from cluster IP.	Same as Elsevier ScienceDirect: CrossRef -> PII -> sciencedirect PII URL -> DOM-signed pdfft link -> page.expect_download() -> %PDF check -> data/papers/PMID_{pmid}/paper.pdf.
28823860	10.1053/j.gastro.2017.08.022	elsevier-gastro	supp	https://www.sciencedirect.com/science/article/pii/{PII}	Elsevier ScienceDirect supp — supp files hosted at https://ars.els-cdn.com/content/image/1-s2.0-{PII}-mmc{N}.{ext} ; filenames + N discoverable only by parsing the article HTML (JS-rendered supp panel).	1) Resolve PII via CrossRef; 2) navigate https://www.sciencedirect.com/science/article/pii/{PII} in primed Chrome; wait for JS supp panel to render (looking for div.Appendices or a[href*='mmc']); 3) extract every href matching 'https://ars.els-cdn.com/content/image/1-s2.0-<PII>-mmc<N>.<ext>' or '/pii/<PII>/1-s2.0-<PII>-mmc<N>.<ext>' ; 4) navigate each in the same browser context (cf_clearance + PII referer), page.expect_download() ; 5) magic-check ; 6) write to data/papers/PMID_{pmid}/supp/<name>.
28823860	10.1053/j.gastro.2017.08.022	elsevier-gastro	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
30550822	10.1053/j.gastro.2018.12.003	elsevier-gastro	pdf	https://api.crossref.org/works/10.1053/j.gastro.2018.12.003  -> resource.primary.URL -> https://www.sciencedirect.com/science/article/pii/{PII}	Elsevier Gastroenterology (10.1053) on sciencedirect.com — Cloudflare-gated from cluster IP.	Same as Elsevier ScienceDirect: CrossRef -> PII -> sciencedirect PII URL -> DOM-signed pdfft link -> page.expect_download() -> %PDF check -> data/papers/PMID_{pmid}/paper.pdf.
30550822	10.1053/j.gastro.2018.12.003	elsevier-gastro	supp	https://www.sciencedirect.com/science/article/pii/{PII}	Elsevier ScienceDirect supp — supp files hosted at https://ars.els-cdn.com/content/image/1-s2.0-{PII}-mmc{N}.{ext} ; filenames + N discoverable only by parsing the article HTML (JS-rendered supp panel).	1) Resolve PII via CrossRef; 2) navigate https://www.sciencedirect.com/science/article/pii/{PII} in primed Chrome; wait for JS supp panel to render (looking for div.Appendices or a[href*='mmc']); 3) extract every href matching 'https://ars.els-cdn.com/content/image/1-s2.0-<PII>-mmc<N>.<ext>' or '/pii/<PII>/1-s2.0-<PII>-mmc<N>.<ext>' ; 4) navigate each in the same browser context (cf_clearance + PII referer), page.expect_download() ; 5) magic-check ; 6) write to data/papers/PMID_{pmid}/supp/<name>.
30550822	10.1053/j.gastro.2018.12.003	elsevier-gastro	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
32920015	10.1053/j.gastro.2020.09.003	elsevier-gastro	pdf	https://api.crossref.org/works/10.1053/j.gastro.2020.09.003  -> resource.primary.URL -> https://www.sciencedirect.com/science/article/pii/{PII}	Elsevier Gastroenterology (10.1053) on sciencedirect.com — Cloudflare-gated from cluster IP.	Same as Elsevier ScienceDirect: CrossRef -> PII -> sciencedirect PII URL -> DOM-signed pdfft link -> page.expect_download() -> %PDF check -> data/papers/PMID_{pmid}/paper.pdf.
